filename,num_taxa,msa_length,median_seq_length
83746_NT_AL_AA.fasta.zip,188,732,701.5
83752_NT_AL_AA.fasta.zip,90,857,852.0
83756_NT_AL_AA.fasta.zip,176,845,816.0
83786_NT_AL_AA.fasta.zip,186,476,463.0
83787_NT_AL_AA.fasta.zip,185,315,306
83795_NT_AL_AA.fasta.zip,169,297,292
8379_NT_AL_AA.fasta.zip,183,725,717
8382_NT_AL_AA.fasta.zip,188,215,211.0
83844_NT_AL_AA.fasta.zip,170,951,872.0
83850_NT_AL_AA.fasta.zip,185,924,871
83851_NT_AL_AA.fasta.zip,184,662,644.0
83853_NT_AL_AA.fasta.zip,182,214,211.0
83854_NT_AL_AA.fasta.zip,178,510,460.0
83855_NT_AL_AA.fasta.zip,154,262,233.5
83856_NT_AL_AA.fasta.zip,187,504,503
83857_NT_AL_AA.fasta.zip,168,956,938.0
83860_NT_AL_AA.fasta.zip,186,972,930.0
83862_NT_AL_AA.fasta.zip,184,344,343.0
83871_NT_AL_AA.fasta.zip,182,257,256.0
83872_NT_AL_AA.fasta.zip,179,5689,5635
83873_NT_AL_AA.fasta.zip,186,452,451.0
83874_NT_AL_AA.fasta.zip,188,555,502.5
83875_NT_AL_AA.fasta.zip,162,559,540.0
83876_NT_AL_AA.fasta.zip,188,254,247.0
83877_NT_AL_AA.fasta.zip,189,216,214
83878_NT_AL_AA.fasta.zip,184,736,685.0
83879_NT_AL_AA.fasta.zip,188,485,447.0
83881_NT_AL_AA.fasta.zip,161,270,228
83882_NT_AL_AA.fasta.zip,175,302,284
83887_NT_AL_AA.fasta.zip,54,524,484.0
83889_NT_AL_AA.fasta.zip,141,3833,2719
83890_NT_AL_AA.fasta.zip,187,260,252
83891_NT_AL_AA.fasta.zip,185,873,853
83892_NT_AL_AA.fasta.zip,187,317,316
83893_NT_AL_AA.fasta.zip,184,581,569.0
83894_NT_AL_AA.fasta.zip,184,447,445.0
83896_NT_AL_AA.fasta.zip,120,102,98.0
83902_NT_AL_AA.fasta.zip,158,225,92.0
83903_NT_AL_AA.fasta.zip,164,868,772.0
83930_NT_AL_AA.fasta.zip,181,242,235
83931_NT_AL_AA.fasta.zip,189,436,433
83932_NT_AL_AA.fasta.zip,185,515,478
83933_NT_AL_AA.fasta.zip,183,683,655
83937_NT_AL_AA.fasta.zip,188,351,321.0
83938_NT_AL_AA.fasta.zip,179,246,220
83939_NT_AL_AA.fasta.zip,186,592,585.0
83940_NT_AL_AA.fasta.zip,152,301,295.0
83941_NT_AL_AA.fasta.zip,184,217,205.0
83942_NT_AL_AA.fasta.zip,145,382,362
83943_NT_AL_AA.fasta.zip,170,181,174.0
8394_NT_AL_AA.fasta.zip,182,561,540.0
83953_NT_AL_AA.fasta.zip,171,820,443
83959_NT_AL_AA.fasta.zip,189,884,837
8395_NT_AL_AA.fasta.zip,182,545,539.0
8396_NT_AL_AA.fasta.zip,186,422,416.0
83982_NT_AL_AA.fasta.zip,44,133,129.0
83983_NT_AL_AA.fasta.zip,189,275,273
83985_NT_AL_AA.fasta.zip,186,532,527.0
83986_NT_AL_AA.fasta.zip,187,581,551
83987_NT_AL_AA.fasta.zip,171,1145,487
83988_NT_AL_AA.fasta.zip,183,193,193
83989_NT_AL_AA.fasta.zip,184,421,412.0
8398_NT_AL_AA.fasta.zip,186,809,804.0
83990_NT_AL_AA.fasta.zip,190,1279,1173.0
83992_NT_AL_AA.fasta.zip,183,1700,1638
83999_NT_AL_AA.fasta.zip,173,472,455
839_NT_AL_AA.fasta.zip,157,280,277
84000_NT_AL_AA.fasta.zip,183,558,483
84002_NT_AL_AA.fasta.zip,189,382,377
8402_NT_AL_AA.fasta.zip,188,314,314.0
84033_NT_AL_AA.fasta.zip,166,15001,7887.0
84034_NT_AL_AA.fasta.zip,180,1146,1044.0
8403_NT_AL_AA.fasta.zip,178,240,240.0
8404_NT_AL_AA.fasta.zip,181,699,654
84056_NT_AL_AA.fasta.zip,178,493,490.0
84057_NT_AL_AA.fasta.zip,186,206,205.0
84058_NT_AL_AA.fasta.zip,189,338,332
84059_NT_AL_AA.fasta.zip,181,6359,6289
8405_NT_AL_AA.fasta.zip,187,374,374
84060_NT_AL_AA.fasta.zip,184,379,365.0
84061_NT_AL_AA.fasta.zip,175,337,335
84062_NT_AL_AA.fasta.zip,187,348,327
84063_NT_AL_AA.fasta.zip,187,713,695
84064_NT_AL_AA.fasta.zip,187,262,259
84065_NT_AL_AA.fasta.zip,186,219,208.0
84066_NT_AL_AA.fasta.zip,170,189,175.0
84067_NT_AL_AA.fasta.zip,189,1003,985
84068_NT_AL_AA.fasta.zip,187,344,340
84069_NT_AL_AA.fasta.zip,183,665,599
8406_NT_AL_AA.fasta.zip,169,615,457
84070_NT_AL_AA.fasta.zip,182,956,879.0
84071_NT_AL_AA.fasta.zip,188,876,857.5
84072_NT_AL_AA.fasta.zip,182,403,393.0
84073_NT_AL_AA.fasta.zip,188,995,916.0
84074_NT_AL_AA.fasta.zip,166,6631,1529.0
84075_NT_AL_AA.fasta.zip,161,2630,654
84077_NT_AL_AA.fasta.zip,185,926,840
84079_NT_AL_AA.fasta.zip,187,1070,1036
8407_NT_AL_AA.fasta.zip,186,199,199.0
84080_NT_AL_AA.fasta.zip,184,357,344.0
84081_NT_AL_AA.fasta.zip,187,585,551
84083_NT_AL_AA.fasta.zip,187,1100,1059
84085_NT_AL_AA.fasta.zip,187,758,745
8408_NT_AL_AA.fasta.zip,178,1119,1045.0
8409_NT_AL_AA.fasta.zip,182,161,156.0
840_NT_AL_AA.fasta.zip,189,311,294
84100_NT_AL_AA.fasta.zip,186,183,182.0
84101_NT_AL_AA.fasta.zip,188,744,710.0
84102_NT_AL_AA.fasta.zip,185,584,573
84103_NT_AL_AA.fasta.zip,174,363,336.0
84105_NT_AL_AA.fasta.zip,179,136,127
84106_NT_AL_AA.fasta.zip,176,1348,612.0
84107_NT_AL_AA.fasta.zip,172,356,335.0
84108_NT_AL_AA.fasta.zip,187,375,346
84109_NT_AL_AA.fasta.zip,156,414,411.0
8411_NT_AL_AA.fasta.zip,180,1481,1401.0
84124_NT_AL_AA.fasta.zip,167,904,514
84125_NT_AL_AA.fasta.zip,178,2183,1636.0
84126_NT_AL_AA.fasta.zip,184,815,781.0
84128_NT_AL_AA.fasta.zip,114,839,829.0
84129_NT_AL_AA.fasta.zip,186,779,773.0
8412_NT_AL_AA.fasta.zip,187,855,824
84131_NT_AL_AA.fasta.zip,181,824,799
84132_NT_AL_AA.fasta.zip,184,1465,1269.0
84133_NT_AL_AA.fasta.zip,183,878,819
84134_NT_AL_AA.fasta.zip,189,315,308
84135_NT_AL_AA.fasta.zip,186,520,518.0
84138_NT_AL_AA.fasta.zip,189,341,308
84140_NT_AL_AA.fasta.zip,186,761,703.0
84141_NT_AL_AA.fasta.zip,147,152,139
84142_NT_AL_AA.fasta.zip,180,424,407.0
84144_NT_AL_AA.fasta.zip,184,1227,1183.0
84146_NT_AL_AA.fasta.zip,186,1384,1358.5
84148_NT_AL_AA.fasta.zip,185,464,455
84152_NT_AL_AA.fasta.zip,185,219,203
84153_NT_AL_AA.fasta.zip,187,171,144
84154_NT_AL_AA.fasta.zip,189,308,306
84159_NT_AL_AA.fasta.zip,187,1239,1181
84162_NT_AL_AA.fasta.zip,169,5137,5085
84164_NT_AL_AA.fasta.zip,189,774,749
84166_NT_AL_AA.fasta.zip,186,1972,1836.5
84167_NT_AL_AA.fasta.zip,181,672,591
84168_NT_AL_AA.fasta.zip,181,567,562
8416_NT_AL_AA.fasta.zip,174,354,344.0
84171_NT_AL_AA.fasta.zip,187,774,755
84172_NT_AL_AA.fasta.zip,187,1136,1135
84173_NT_AL_AA.fasta.zip,165,376,364
84174_NT_AL_AA.fasta.zip,186,268,258.0
84179_NT_AL_AA.fasta.zip,177,434,422
8417_NT_AL_AA.fasta.zip,188,264,261.0
84181_NT_AL_AA.fasta.zip,185,2927,2709
84182_NT_AL_AA.fasta.zip,182,774,744.0
84186_NT_AL_AA.fasta.zip,187,564,541
84187_NT_AL_AA.fasta.zip,174,311,297.0
84188_NT_AL_AA.fasta.zip,187,524,515
84189_NT_AL_AA.fasta.zip,188,846,840.0
84190_NT_AL_AA.fasta.zip,185,621,599
84191_NT_AL_AA.fasta.zip,187,172,160
84193_NT_AL_AA.fasta.zip,184,598,588.0
84196_NT_AL_AA.fasta.zip,188,1045,1036.0
84197_NT_AL_AA.fasta.zip,180,354,350.0
8419_NT_AL_AA.fasta.zip,181,421,415
841_NT_AL_AA.fasta.zip,184,503,462.0
84203_NT_AL_AA.fasta.zip,164,1596,399.0
84206_NT_AL_AA.fasta.zip,173,649,573
84215_NT_AL_AA.fasta.zip,188,1446,1347.0
84216_NT_AL_AA.fasta.zip,183,519,514
84217_NT_AL_AA.fasta.zip,188,369,363.5
84219_NT_AL_AA.fasta.zip,184,805,790.0
84221_NT_AL_AA.fasta.zip,180,358,339.0
84223_NT_AL_AA.fasta.zip,175,465,423
84225_NT_AL_AA.fasta.zip,186,779,730.0
84226_NT_AL_AA.fasta.zip,82,2854,1741.0
84229_NT_AL_AA.fasta.zip,181,918,865
84230_NT_AL_AA.fasta.zip,188,808,803.0
84231_NT_AL_AA.fasta.zip,186,671,665.0
84232_NT_AL_AA.fasta.zip,189,269,256
84233_NT_AL_AA.fasta.zip,187,198,196
84236_NT_AL_AA.fasta.zip,188,334,311.0
84239_NT_AL_AA.fasta.zip,174,1212,1196.0
84240_NT_AL_AA.fasta.zip,187,275,271
84243_NT_AL_AA.fasta.zip,179,326,319
84245_NT_AL_AA.fasta.zip,183,359,357
84246_NT_AL_AA.fasta.zip,182,135,135.0
84247_NT_AL_AA.fasta.zip,169,246,239
84248_NT_AL_AA.fasta.zip,180,329,317.0
84249_NT_AL_AA.fasta.zip,185,790,768
8424_NT_AL_AA.fasta.zip,185,388,387
84250_NT_AL_AA.fasta.zip,187,1077,1053
84251_NT_AL_AA.fasta.zip,188,871,824.0
84253_NT_AL_AA.fasta.zip,187,1093,1037
84254_NT_AL_AA.fasta.zip,188,513,504.0
84255_NT_AL_AA.fasta.zip,182,497,492.0
84256_NT_AL_AA.fasta.zip,168,729,661.0
84258_NT_AL_AA.fasta.zip,176,617,590.0
84259_NT_AL_AA.fasta.zip,189,246,237
8425_NT_AL_AA.fasta.zip,182,1773,1545.5
84260_NT_AL_AA.fasta.zip,188,507,500.0
84261_NT_AL_AA.fasta.zip,188,472,458.0
84262_NT_AL_AA.fasta.zip,185,122,122
84263_NT_AL_AA.fasta.zip,184,424,410.0
84264_NT_AL_AA.fasta.zip,151,296,279
84265_NT_AL_AA.fasta.zip,188,229,217.0
84266_NT_AL_AA.fasta.zip,183,218,215
84267_NT_AL_AA.fasta.zip,185,341,341
84268_NT_AL_AA.fasta.zip,189,219,209
84269_NT_AL_AA.fasta.zip,186,120,107.0
84270_NT_AL_AA.fasta.zip,177,188,183
84271_NT_AL_AA.fasta.zip,181,435,420
84272_NT_AL_AA.fasta.zip,187,249,244
84273_NT_AL_AA.fasta.zip,164,731,680.5
84274_NT_AL_AA.fasta.zip,187,337,325
84275_NT_AL_AA.fasta.zip,183,322,318
84276_NT_AL_AA.fasta.zip,190,217,213.0
84277_NT_AL_AA.fasta.zip,188,234,220.0
84279_NT_AL_AA.fasta.zip,187,186,185
84280_NT_AL_AA.fasta.zip,180,449,446.0
84281_NT_AL_AA.fasta.zip,167,100,95
84282_NT_AL_AA.fasta.zip,165,446,382
84283_NT_AL_AA.fasta.zip,187,422,391
84284_NT_AL_AA.fasta.zip,178,190,187.0
84285_NT_AL_AA.fasta.zip,184,172,165.0
84286_NT_AL_AA.fasta.zip,184,523,481.0
84287_NT_AL_AA.fasta.zip,170,381,376.0
84288_NT_AL_AA.fasta.zip,182,157,154.0
84289_NT_AL_AA.fasta.zip,183,311,238
8428_NT_AL_AA.fasta.zip,184,427,419.0
84290_NT_AL_AA.fasta.zip,179,265,247
84292_NT_AL_AA.fasta.zip,187,318,313
84293_NT_AL_AA.fasta.zip,186,232,226.0
84294_NT_AL_AA.fasta.zip,187,263,247
84295_NT_AL_AA.fasta.zip,185,369,366
84296_NT_AL_AA.fasta.zip,188,226,223.0
84298_NT_AL_AA.fasta.zip,188,135,127.0
84299_NT_AL_AA.fasta.zip,183,116,115
842_NT_AL_AA.fasta.zip,187,461,429
84300_NT_AL_AA.fasta.zip,187,140,135
84302_NT_AL_AA.fasta.zip,186,405,403.0
84303_NT_AL_AA.fasta.zip,174,256,225.0
84304_NT_AL_AA.fasta.zip,187,295,287
84305_NT_AL_AA.fasta.zip,183,199,192
84306_NT_AL_AA.fasta.zip,187,386,364
84307_NT_AL_AA.fasta.zip,138,567,529.0
84309_NT_AL_AA.fasta.zip,184,215,210.0
84310_NT_AL_AA.fasta.zip,178,199,164.0
84311_NT_AL_AA.fasta.zip,188,311,305.0
84312_NT_AL_AA.fasta.zip,186,333,322.0
84313_NT_AL_AA.fasta.zip,187,178,176
84314_NT_AL_AA.fasta.zip,188,140,138.0
84315_NT_AL_AA.fasta.zip,190,562,555.0
84316_NT_AL_AA.fasta.zip,186,100,98.0
84317_NT_AL_AA.fasta.zip,179,185,180
84318_NT_AL_AA.fasta.zip,188,503,488.0
8431_NT_AL_AA.fasta.zip,188,268,259.0
84320_NT_AL_AA.fasta.zip,185,287,281
84321_NT_AL_AA.fasta.zip,177,351,351
84324_NT_AL_AA.fasta.zip,183,215,210
84326_NT_AL_AA.fasta.zip,184,206,202.0
84327_NT_AL_AA.fasta.zip,156,307,211.5
84328_NT_AL_AA.fasta.zip,185,191,190
84329_NT_AL_AA.fasta.zip,190,293,265.0
84330_NT_AL_AA.fasta.zip,186,383,348.0
84331_NT_AL_AA.fasta.zip,154,173,155.0
84332_NT_AL_AA.fasta.zip,174,143,137.0
84333_NT_AL_AA.fasta.zip,185,258,256
84334_NT_AL_AA.fasta.zip,165,185,175
84335_NT_AL_AA.fasta.zip,187,289,275
84336_NT_AL_AA.fasta.zip,186,257,257.0
84337_NT_AL_AA.fasta.zip,188,84,83.0
8433_NT_AL_AA.fasta.zip,144,395,329.0
84340_NT_AL_AA.fasta.zip,152,783,775.0
84342_NT_AL_AA.fasta.zip,184,600,588.0
84343_NT_AL_AA.fasta.zip,186,1018,1003.0
8434_NT_AL_AA.fasta.zip,185,978,971
8435_NT_AL_AA.fasta.zip,187,544,523
84364_NT_AL_AA.fasta.zip,188,538,531.0
84365_NT_AL_AA.fasta.zip,177,388,286
8436_NT_AL_AA.fasta.zip,184,443,424.5
84376_NT_AL_AA.fasta.zip,185,722,720
8437_NT_AL_AA.fasta.zip,185,822,802
8438_NT_AL_AA.fasta.zip,188,756,747.0
8439_NT_AL_AA.fasta.zip,186,906,900.0
8440_NT_AL_AA.fasta.zip,155,387,380
84417_NT_AL_AA.fasta.zip,184,157,147.0
84419_NT_AL_AA.fasta.zip,176,85,83.0
84432_NT_AL_AA.fasta.zip,181,106,105
84433_NT_AL_AA.fasta.zip,184,1177,1152.0
84435_NT_AL_AA.fasta.zip,176,598,552.5
84437_NT_AL_AA.fasta.zip,168,351,345.0
84439_NT_AL_AA.fasta.zip,178,822,768.0
8443_NT_AL_AA.fasta.zip,184,683,676.0
84440_NT_AL_AA.fasta.zip,187,573,556
84441_NT_AL_AA.fasta.zip,176,1340,1109.0
84443_NT_AL_AA.fasta.zip,173,2056,1736
84444_NT_AL_AA.fasta.zip,183,1956,1700
84445_NT_AL_AA.fasta.zip,189,761,668
84446_NT_AL_AA.fasta.zip,182,938,776.0
84447_NT_AL_AA.fasta.zip,189,635,611
84448_NT_AL_AA.fasta.zip,180,657,646.0
8444_NT_AL_AA.fasta.zip,188,592,587.0
84450_NT_AL_AA.fasta.zip,182,601,566.0
84451_NT_AL_AA.fasta.zip,172,1073,996.0
84455_NT_AL_AA.fasta.zip,188,634,629.0
84456_NT_AL_AA.fasta.zip,187,795,780
84457_NT_AL_AA.fasta.zip,188,380,376.0
84458_NT_AL_AA.fasta.zip,155,1834,1628
8445_NT_AL_AA.fasta.zip,185,613,601
84460_NT_AL_AA.fasta.zip,171,665,619
84461_NT_AL_AA.fasta.zip,176,1604,1560.0
84464_NT_AL_AA.fasta.zip,178,1862,1673.0
84465_NT_AL_AA.fasta.zip,188,1146,1124.5
84466_NT_AL_AA.fasta.zip,184,1144,1137.0
8446_NT_AL_AA.fasta.zip,176,349,324.0
8447_NT_AL_AA.fasta.zip,178,433,408.0
8448_NT_AL_AA.fasta.zip,188,420,401.0
84498_NT_AL_AA.fasta.zip,185,1179,773
8449_NT_AL_AA.fasta.zip,184,1059,1043.0
844_NT_AL_AA.fasta.zip,187,397,396
84501_NT_AL_AA.fasta.zip,183,746,697
84502_NT_AL_AA.fasta.zip,184,638,628.0
84504_NT_AL_AA.fasta.zip,155,292,277
8450_NT_AL_AA.fasta.zip,183,1076,892
84513_NT_AL_AA.fasta.zip,183,264,254
84514_NT_AL_AA.fasta.zip,184,564,527.0
84515_NT_AL_AA.fasta.zip,189,842,832
84516_NT_AL_AA.fasta.zip,185,183,182
84517_NT_AL_AA.fasta.zip,188,374,372.0
84518_NT_AL_AA.fasta.zip,176,127,124.0
84519_NT_AL_AA.fasta.zip,185,748,526
84522_NT_AL_AA.fasta.zip,183,183,183
84524_NT_AL_AA.fasta.zip,182,440,301.0
84525_NT_AL_AA.fasta.zip,177,76,73
84529_NT_AL_AA.fasta.zip,184,282,278.0
8452_NT_AL_AA.fasta.zip,189,771,768
84530_NT_AL_AA.fasta.zip,186,715,599.0
84532_NT_AL_AA.fasta.zip,177,704,672
8453_NT_AL_AA.fasta.zip,178,750,745.0
84541_NT_AL_AA.fasta.zip,184,606,601.0
84542_NT_AL_AA.fasta.zip,187,854,716
84545_NT_AL_AA.fasta.zip,184,158,155.0
84547_NT_AL_AA.fasta.zip,144,827,784.0
84548_NT_AL_AA.fasta.zip,154,357,350.0
84549_NT_AL_AA.fasta.zip,187,321,296
8454_NT_AL_AA.fasta.zip,173,805,776
84552_NT_AL_AA.fasta.zip,169,399,358
84553_NT_AL_AA.fasta.zip,189,430,409
84557_NT_AL_AA.fasta.zip,181,124,121
8455_NT_AL_AA.fasta.zip,179,1438,1409
84561_NT_AL_AA.fasta.zip,183,708,691
8456_NT_AL_AA.fasta.zip,184,671,647.0
84570_NT_AL_AA.fasta.zip,175,750,657
84572_NT_AL_AA.fasta.zip,179,315,297
8458_NT_AL_AA.fasta.zip,186,1228,1129.0
8459_NT_AL_AA.fasta.zip,186,375,373.0
845_NT_AL_AA.fasta.zip,187,420,406
8460_NT_AL_AA.fasta.zip,186,370,365.0
84612_NT_AL_AA.fasta.zip,148,374,370.0
84614_NT_AL_AA.fasta.zip,185,505,503
84617_NT_AL_AA.fasta.zip,152,456,446.0
84618_NT_AL_AA.fasta.zip,189,377,361
84619_NT_AL_AA.fasta.zip,181,539,506
84620_NT_AL_AA.fasta.zip,185,541,501
84623_NT_AL_AA.fasta.zip,182,780,778.0
84624_NT_AL_AA.fasta.zip,187,2214,1778
84626_NT_AL_AA.fasta.zip,178,1214,1028.0
84627_NT_AL_AA.fasta.zip,169,6903,3555
84628_NT_AL_AA.fasta.zip,181,647,588
84629_NT_AL_AA.fasta.zip,178,3224,2898.0
8462_NT_AL_AA.fasta.zip,188,563,505.0
84630_NT_AL_AA.fasta.zip,187,1459,1305
84631_NT_AL_AA.fasta.zip,181,847,845
84632_NT_AL_AA.fasta.zip,190,889,809.0
84634_NT_AL_AA.fasta.zip,171,374,352
84636_NT_AL_AA.fasta.zip,179,337,333
84639_NT_AL_AA.fasta.zip,180,153,152.0
8463_NT_AL_AA.fasta.zip,175,464,451
84640_NT_AL_AA.fasta.zip,188,1063,1041.0
84643_NT_AL_AA.fasta.zip,185,698,659
84645_NT_AL_AA.fasta.zip,186,226,210.0
84647_NT_AL_AA.fasta.zip,187,198,194
84649_NT_AL_AA.fasta.zip,188,363,361.0
8464_NT_AL_AA.fasta.zip,186,372,360.0
84650_NT_AL_AA.fasta.zip,174,211,206.0
84651_NT_AL_AA.fasta.zip,126,87,85.0
84654_NT_AL_AA.fasta.zip,173,439,366
84656_NT_AL_AA.fasta.zip,189,556,552
84658_NT_AL_AA.fasta.zip,138,701,619.0
84660_NT_AL_AA.fasta.zip,186,688,652.0
84661_NT_AL_AA.fasta.zip,178,100,99.0
84662_NT_AL_AA.fasta.zip,186,536,523.0
84665_NT_AL_AA.fasta.zip,188,1372,1316.0
84666_NT_AL_AA.fasta.zip,115,113,109
84667_NT_AL_AA.fasta.zip,179,227,210
84668_NT_AL_AA.fasta.zip,186,525,521.0
84669_NT_AL_AA.fasta.zip,185,1631,1609
84674_NT_AL_AA.fasta.zip,180,2037,999.0
84675_NT_AL_AA.fasta.zip,186,601,539.0
84676_NT_AL_AA.fasta.zip,189,373,350
84678_NT_AL_AA.fasta.zip,186,1340,1296.0
84679_NT_AL_AA.fasta.zip,180,748,725.0
8467_NT_AL_AA.fasta.zip,187,1063,1052
84680_NT_AL_AA.fasta.zip,164,509,492.0
84681_NT_AL_AA.fasta.zip,184,170,161.0
84684_NT_AL_AA.fasta.zip,181,608,554
84687_NT_AL_AA.fasta.zip,170,896,814.0
84688_NT_AL_AA.fasta.zip,178,321,297.0
84689_NT_AL_AA.fasta.zip,143,1729,688
8468_NT_AL_AA.fasta.zip,185,406,305
84690_NT_AL_AA.fasta.zip,185,379,362
84691_NT_AL_AA.fasta.zip,173,350,336
84692_NT_AL_AA.fasta.zip,175,352,326
84693_NT_AL_AA.fasta.zip,176,165,163.0
84694_NT_AL_AA.fasta.zip,185,495,479
84695_NT_AL_AA.fasta.zip,189,768,752
84698_NT_AL_AA.fasta.zip,183,627,558
84699_NT_AL_AA.fasta.zip,184,524,449.0
846_NT_AL_AA.fasta.zip,188,1119,1075.0
84700_NT_AL_AA.fasta.zip,180,2657,2469.5
84701_NT_AL_AA.fasta.zip,187,186,168
84705_NT_AL_AA.fasta.zip,185,491,472
84706_NT_AL_AA.fasta.zip,190,530,523.0
84708_NT_AL_AA.fasta.zip,185,749,731
84709_NT_AL_AA.fasta.zip,174,393,222.0
8470_NT_AL_AA.fasta.zip,183,1348,1221
84717_NT_AL_AA.fasta.zip,183,723,660
8471_NT_AL_AA.fasta.zip,172,1420,1242.0
84720_NT_AL_AA.fasta.zip,190,1118,1084.0
84722_NT_AL_AA.fasta.zip,186,379,324.0
84725_NT_AL_AA.fasta.zip,188,525,517.0
84726_NT_AL_AA.fasta.zip,188,2422,2217.0
84727_NT_AL_AA.fasta.zip,183,272,263
84733_NT_AL_AA.fasta.zip,180,569,525.0
84734_NT_AL_AA.fasta.zip,189,181,162
84735_NT_AL_AA.fasta.zip,178,491,484.0
8473_NT_AL_AA.fasta.zip,180,1047,1046.0
84747_NT_AL_AA.fasta.zip,185,265,250
84749_NT_AL_AA.fasta.zip,187,528,517
84750_NT_AL_AA.fasta.zip,186,484,470.0
84752_NT_AL_AA.fasta.zip,90,416,398.0
84759_NT_AL_AA.fasta.zip,190,260,259.0
84766_NT_AL_AA.fasta.zip,185,751,719
84769_NT_AL_AA.fasta.zip,186,190,189.0
8476_NT_AL_AA.fasta.zip,182,1852,1811.5
84779_NT_AL_AA.fasta.zip,164,242,227.0
8477_NT_AL_AA.fasta.zip,187,341,333
84787_NT_AL_AA.fasta.zip,180,502,454.0
84795_NT_AL_AA.fasta.zip,185,588,578
8479_NT_AL_AA.fasta.zip,178,867,536.5
847_NT_AL_AA.fasta.zip,190,530,527.0
84803_NT_AL_AA.fasta.zip,185,437,433
84804_NT_AL_AA.fasta.zip,181,448,412
84807_NT_AL_AA.fasta.zip,189,336,327
84808_NT_AL_AA.fasta.zip,168,1511,705.0
8480_NT_AL_AA.fasta.zip,187,368,368
84811_NT_AL_AA.fasta.zip,189,1510,624
84812_NT_AL_AA.fasta.zip,189,786,745
84814_NT_AL_AA.fasta.zip,186,281,271.0
84816_NT_AL_AA.fasta.zip,189,403,393
84817_NT_AL_AA.fasta.zip,187,124,123
84818_NT_AL_AA.fasta.zip,184,746,691.0
8481_NT_AL_AA.fasta.zip,182,1146,974.5
84823_NT_AL_AA.fasta.zip,178,638,596.0
84824_NT_AL_AA.fasta.zip,175,390,349
84826_NT_AL_AA.fasta.zip,164,229,214.5
8482_NT_AL_AA.fasta.zip,184,688,659.0
84830_NT_AL_AA.fasta.zip,186,225,219.0
84833_NT_AL_AA.fasta.zip,177,60,58
84836_NT_AL_AA.fasta.zip,180,212,210.0
84838_NT_AL_AA.fasta.zip,177,611,575
8483_NT_AL_AA.fasta.zip,186,1232,1180.0
84842_NT_AL_AA.fasta.zip,188,387,371.0
84844_NT_AL_AA.fasta.zip,186,115,110.0
8484_NT_AL_AA.fasta.zip,170,373,341.0
84858_NT_AL_AA.fasta.zip,180,698,642.0
84859_NT_AL_AA.fasta.zip,185,818,789
84861_NT_AL_AA.fasta.zip,179,647,634
84864_NT_AL_AA.fasta.zip,188,471,458.0
84865_NT_AL_AA.fasta.zip,183,780,744
84866_NT_AL_AA.fasta.zip,186,384,365.0
84867_NT_AL_AA.fasta.zip,186,556,539.0
84868_NT_AL_AA.fasta.zip,164,357,278.0
84869_NT_AL_AA.fasta.zip,186,238,237.0
84870_NT_AL_AA.fasta.zip,188,282,273.0
84872_NT_AL_AA.fasta.zip,184,445,435.0
84873_NT_AL_AA.fasta.zip,185,1066,760
84876_NT_AL_AA.fasta.zip,187,326,299
84878_NT_AL_AA.fasta.zip,177,578,504
84879_NT_AL_AA.fasta.zip,189,540,529
8487_NT_AL_AA.fasta.zip,186,268,265.0
84881_NT_AL_AA.fasta.zip,187,382,376
84883_NT_AL_AA.fasta.zip,187,377,372
84885_NT_AL_AA.fasta.zip,187,279,266
84886_NT_AL_AA.fasta.zip,182,344,314.0
84888_NT_AL_AA.fasta.zip,189,523,516
84889_NT_AL_AA.fasta.zip,179,617,612
84890_NT_AL_AA.fasta.zip,184,295,269.0
84891_NT_AL_AA.fasta.zip,182,820,723.0
84892_NT_AL_AA.fasta.zip,184,589,580.0
84893_NT_AL_AA.fasta.zip,189,1052,1040
84894_NT_AL_AA.fasta.zip,185,623,619
84895_NT_AL_AA.fasta.zip,189,598,590
84896_NT_AL_AA.fasta.zip,175,367,361
84897_NT_AL_AA.fasta.zip,184,422,410.0
84898_NT_AL_AA.fasta.zip,179,538,527
84899_NT_AL_AA.fasta.zip,190,758,740.0
84900_NT_AL_AA.fasta.zip,184,465,443.0
84901_NT_AL_AA.fasta.zip,185,462,404
84902_NT_AL_AA.fasta.zip,187,768,739
84904_NT_AL_AA.fasta.zip,186,335,334.0
84905_NT_AL_AA.fasta.zip,187,874,841
84908_NT_AL_AA.fasta.zip,187,139,137
84909_NT_AL_AA.fasta.zip,180,819,786.5
8490_NT_AL_AA.fasta.zip,157,183,181
84910_NT_AL_AA.fasta.zip,183,558,536
84911_NT_AL_AA.fasta.zip,140,574,547.0
84912_NT_AL_AA.fasta.zip,187,334,331
84913_NT_AL_AA.fasta.zip,179,366,312
84915_NT_AL_AA.fasta.zip,180,500,447.0
84916_NT_AL_AA.fasta.zip,188,692,685.0
84918_NT_AL_AA.fasta.zip,171,566,480
84919_NT_AL_AA.fasta.zip,184,783,698.0
8491_NT_AL_AA.fasta.zip,187,903,894
84922_NT_AL_AA.fasta.zip,168,537,472.0
84923_NT_AL_AA.fasta.zip,186,223,202.5
84924_NT_AL_AA.fasta.zip,78,419,418.0
84925_NT_AL_AA.fasta.zip,179,495,471
84926_NT_AL_AA.fasta.zip,187,455,439
84928_NT_AL_AA.fasta.zip,187,585,560
84929_NT_AL_AA.fasta.zip,184,477,456.0
8492_NT_AL_AA.fasta.zip,174,892,849.0
84930_NT_AL_AA.fasta.zip,178,908,877.0
